CAMERA_DIS,CAMERA,RADIUS,NCELLS,AREA,MIN,MAX,RANGE,MEAN,STD
W55 7750,W55,7750,1887879,188787900,0,29.82427979,29.82427979,3.183848655,1.992766892
W56 7750,W56,7750,1887773,188777300,0,42.83309937,42.83309937,3.42144739,1.976758601
W57 7750,W57,7750,1887755,188775500,0,27.03283691,27.03283691,3.529628904,2.170123971
W58 7750,W58,7750,1887715,188771500,0,43.52105713,43.52105713,3.296735195,2.180386495
W59 7750,W59,7750,1887842,188784200,0,42.83309937,42.83309937,3.603133002,2.096112717
W60 7750,W60,7750,1888012,188801200,0,38.44963074,38.44963074,2.680779531,2.070334197
W61 7750,W61,7750,1888076,188807600,0,34.20999146,34.20999146,2.602997388,2.017679618
W62 7750,W62,7750,1888102,188810200,0,46.90548706,46.90548706,3.416472021,2.482037964
W63 7750,W63,7750,1888116,188811600,0,58.93960571,58.93960571,3.688526784,2.595276067
W64 7750,W64,7750,1888009,188800900,0,46.90548706,46.90548706,3.216219167,2.611196038
W65 7750,W65,7750,1887936,188793600,0,38.44963074,38.44963074,3.373051922,2.279693828
W66 7750,W66,7750,1887901,188790100,0,45.78289795,45.78289795,3.26421544,2.222794655
WB_ E1 7750,WB_ E1,7750,1888268,188826800,0,39.42156982,39.42156982,3.783277789,2.370784922
WB_ E10 7750,WB_ E10,7750,1887879,188787900,0,42.83309937,42.83309937,3.838917288,2.171846859
WB_ E2 7750,WB_ E2,7750,1888064,188806400,0,46.90548706,46.90548706,3.004365589,2.456693916
WB_ E3 7750,WB_ E3,7750,1887363,188736300,0,13.89596558,13.89596558,1.828185772,1.257114997
WB_ E4 7750,WB_ E4,7750,1888144,188814400,0.000106812,151.3274078,151.327301,2.390126555,1.519642282
WB_ E5 7750,WB_ E5,7750,1888318,188831800,0,39.42156982,39.42156982,3.213654469,2.348583997
WB_ E6 7750,WB_ E6,7750,1887444,188744400,0,12.37916565,12.37916565,1.651345497,1.294795629
WB_ E7 7750,WB_ E7,7750,1888253,188825300,0,44.82791138,44.82791138,2.861744394,2.222547514
WB_ E8 7750,WB_ E8,7750,1887730,188773000,0,57.87301636,57.87301636,3.496553874,2.145415268
WB_ E9 7750,WB_ E9,7750,1887707,188770700,0,58.89157104,58.89157104,3.040436587,2.298313776
WB_ H1 7750,WB_ H1,7750,1887318,188731800,0,55.77877808,55.77877808,3.009987699,1.854054102
WB_ H10 7750,WB_ H10,7750,1887396,188739600,0.000808716,49.29589844,49.29508972,3.587914325,1.798446803
WB_ H2 7750,WB_ H2,7750,1888182,188818200,0.000106812,20.12802124,20.12791443,2.867058465,1.746264168
WB_ H3 7750,WB_ H3,7750,1888016,188801600,0,34.20999146,34.20999146,3.333227839,2.053774535
WB_ H4 7750,WB_ H4,7750,1887508,188750800,0,41.46655273,41.46655273,2.991643644,1.821285874
WB_ H5 7750,WB_ H5,7750,1887665,188766500,0,57.87301636,57.87301636,3.262797624,1.914702729
WB_ H6 7750,WB_ H6,7750,997911,99791100,0,33.93460083,33.93460083,2.130091438,1.650001111
WB_ H7 7750,WB_ H7,7750,797169,79716900,0,18.52572632,18.52572632,2.29259246,1.61226903
WB_ H8 7750,WB_ H8,7750,1887633,188763300,0,58.89157104,58.89157104,3.045556956,2.11808132
WB_ H9 7750,WB_ H9,7750,1888261,188826100,0,39.42156982,39.42156982,3.420741166,2.163120367
WB_ S1 7750,WB_ S1,7750,941108,94110800,0,25.31025696,25.31025696,3.027069615,1.896519801
WB_ S10 7750,WB_ S10,7750,1888145,188814500,0,58.93960571,58.93960571,3.949572975,2.449592413
WB_ S11 7750,WB_ S11,7750,1887980,188798000,0,38.44963074,38.44963074,2.949729625,2.22018492
WB_ S12 7750,WB_ S12,7750,1887866,188786600,0,42.83309937,42.83309937,3.66452229,2.114229801
WB_ S13 7750,WB_ S13,7750,1887678,188767800,7.62939E-05,57.87301636,57.87294006,3.31917306,2.064354035
WB_ S14 7750,WB_ S14,7750,1887517,188751700,0,39.50592041,39.50592041,3.115958234,1.631488908
WB_ S15 7750,WB_ S15,7750,1887338,188733800,0.000808716,49.29589844,49.29508972,3.2571195,1.864506671
WB_ S16 7750,WB_ S16,7750,1888277,188827700,0,43.17373657,43.17373657,2.850575634,2.326419453
WB_ S17 7750,WB_ S17,7750,1888120,188812000,0,34.20999146,34.20999146,2.452188294,1.981728989
WB_ S18 7750,WB_ S18,7750,1887986,188798600,0,34.20999146,34.20999146,3.143819637,2.07530731
WB_ S19 7750,WB_ S19,7750,1887849,188784900,0,21.35488892,21.35488892,3.26518966,1.833074526
WB_ S2 7750,WB_ S2,7750,1647442,164744200,0,44.06253052,44.06253052,3.530232029,2.832249194
WB_ S20 7750,WB_ S20,7750,1887700,188770000,0,24.84854126,24.84854126,2.251945388,1.718998797
WB_ S21 7750,WB_ S21,7750,1887538,188753800,0,12.75418091,12.75418091,2.575820556,1.580121157
WB_ S22 7750,WB_ S22,7750,1887403,188740300,0,12.37916565,12.37916565,1.653237078,1.269423948
WB_ S23 7750,WB_ S23,7750,1486969,148696900,0,80.3848877,80.3848877,2.3436483,1.713272007
WB_ S24 7750,WB_ S24,7750,1888306,188830600,0,35.90823364,35.90823364,3.173033129,2.201967012
WB_ S25 7750,WB_ S25,7750,1888195,188819500,0,24.81521606,24.81521606,2.99843316,1.992984188
WB_ S26 7750,WB_ S26,7750,1887979,188797900,0,28.35929871,28.35929871,3.016207619,1.91700328
WB_ S27 7750,WB_ S27,7750,1887842,188784200,0,17.86663055,17.86663055,2.247690012,1.700549592
WB_ S28 7750,WB_ S28,7750,1888436,188843600,0,22.44308472,22.44308472,1.987736711,1.66099622
WB_ S29 7750,WB_ S29,7750,1888300,188830000,0,26.20523071,26.20523071,2.307011412,1.724382443
WB_ S3 7750,WB_ S3,7750,1887986,188798600,0,35.36520386,35.36520386,2.854082014,2.268634437
WB_ S4 7750,WB_ S4,7750,1887858,188785800,0,114.6127777,114.6127777,3.309253583,2.316474452
WB_ S5 7750,WB_ S5,7750,1887653,188765300,0,58.89157104,58.89157104,3.109780561,2.194201838
WB_ S6 7750,WB_ S6,7750,1887544,188754400,0,47.62490845,47.62490845,2.975273854,1.950412519
WB_ S7 7750,WB_ S7,7750,1887370,188737000,0,55.77877808,55.77877808,3.418669328,1.808802673
WB_ S8 7750,WB_ S8,7750,1756170,175617000,0,79.33703613,79.33703613,2.388399456,1.777108299
WB_ S9 7750,WB_ S9,7750,1888275,188827500,0,41.98947144,41.98947144,2.837746819,2.200140161
WB_ W1 7750,WB_ W1,7750,1887929,188792900,0,80.3848877,80.3848877,2.407899326,1.761772659
WB_ W10 7750,WB_ W10,7750,1888016,188801600,0,38.44963074,38.44963074,3.075394768,2.50855107
WB_ W2 7750,WB_ W2,7750,1888490,188849000,0,23.30554199,23.30554199,2.181308748,1.720130051
WB_ W3 7750,WB_ W3,7750,1888330,188833000,0,22.07466125,22.07466125,2.206359849,1.720889944
WB_ W4 7750,WB_ W4,7750,1888261,188826100,0,27.90631104,27.90631104,2.385468297,1.871798379
WB_ W5 7750,WB_ W5,7750,1888133,188813300,0,28.35929871,28.35929871,2.939099013,2.051975526
WB_ W6 7750,WB_ W6,7750,1888184,188818400,0.000106812,15.91018677,15.91007996,2.389851939,1.483099487
WB_ W7 7750,WB_ W7,7750,1815314,181531400,0,79.33703613,79.33703613,3.306797245,2.333897889
WB_ W8 7750,WB_ W8,7750,1888109,188810900,0,28.35929871,28.35929871,2.478694545,1.999083071
WB_ W9 7750,WB_ W9,7750,1887803,188780300,0,22.60935974,22.60935974,3.251487331,1.874081772
W01 8000,W01,8000,1194922,119492200,0,33.93460083,33.93460083,1.781257608,1.679484304
W02 8000,W02,8000,1702863,170286300,0,22.07466125,22.07466125,1.790369174,1.570650565
W03 8000,W03,8000,2011021,201102100,0,22.44308472,22.44308472,1.973566612,1.599226664
W04 8000,W04,8000,2006313,200631300,0,22.44308472,22.44308472,1.924895189,1.641093705
W05 8000,W05,8000,1979001,197900100,0,33.93460083,33.93460083,2.243061346,1.749847511
W06 8000,W06,8000,2012252,201225200,0,22.44308472,22.44308472,2.174814208,1.696557191
W07 8000,W07,8000,2012185,201218500,0,22.44308472,22.44308472,2.117405513,1.664613858
W08 8000,W08,8000,2012029,201202900,0,26.20523071,26.20523071,3.000434852,1.819187996
W09 8000,W09,8000,2012003,201200300,0,26.20523071,26.20523071,2.643925967,1.775881078
W10 8000,W10,8000,2011887,201188700,0.000106812,22.06221008,22.06210327,3.221231503,1.791477896
W11 8000,W11,8000,2007888,200788800,0,80.3848877,80.3848877,2.410793996,1.782436407
W12 8000,W12,8000,1988162,198816200,0,80.3848877,80.3848877,2.772532571,2.144036397
W13 8000,W13,8000,2012095,201209500,0,27.0496521,27.0496521,2.528040405,1.872661905
W14 8000,W14,8000,2012071,201207100,0,27.0496521,27.0496521,2.742482244,1.897308173
W15 8000,W15,8000,2011979,201197900,0,25.40664673,25.40664673,3.178713053,1.933068737
W16 8000,W16,8000,775250,77525000,0,18.63026428,18.63026428,2.272698172,1.555505529
W17 8000,W17,8000,1367918,136791800,0,18.63026428,18.63026428,2.238927724,1.394906772
W18 8000,W18,8000,1801515,180151500,0,18.52572632,18.52572632,2.212037913,1.488852381
W19 8000,W19,8000,1882643,188264300,0,79.33703613,79.33703613,2.571589543,2.005068887
W20 8000,W20,8000,1979017,197901700,0,79.33703613,79.33703613,2.327016262,1.730384115
W21 8000,W21,8000,1648240,164824000,0,19.76654053,19.76654053,2.023016685,1.392743745
W22 8000,W22,8000,2012121,201212100,0,79.33703613,79.33703613,2.926830427,2.359436544
W23 8000,W23,8000,2012117,201211700,0,25.10891724,25.10891724,2.319467915,1.732555888
W24 8000,W24,8000,1921182,192118200,0,43.17373657,43.17373657,2.587660659,2.148043926
W25 8000,W25,8000,2012050,201205000,0,43.17373657,43.17373657,2.550082966,2.079081965
W26 8000,W26,8000,2011994,201199400,0,44.82791138,44.82791138,3.106765118,2.231962473
W27 8000,W27,8000,2012005,201200500,0,32.42150879,32.42150879,2.684066398,2.170865704
W28 8000,W28,8000,2012022,201202200,0,39.42156982,39.42156982,2.727916024,2.210856744
W29 8000,W29,8000,2011990,201199000,0,28.83403015,28.83403015,2.904685342,2.182335912
W30 8000,W30,8000,2011915,201191500,0,33.27481079,33.27481079,2.538831208,2.016027842
W31 8000,W31,8000,2011566,201156600,0,16.99882507,16.99882507,1.968628831,1.46623993
W32 8000,W32,8000,2011748,201174800,0,26.64503479,26.64503479,2.821210958,1.77667342
W33 8000,W33,8000,2011813,201181300,0,28.35929871,28.35929871,2.952098045,2.072880991
W34 8000,W34,8000,2011712,201171200,0,34.20999146,34.20999146,3.449851692,2.029130923
W35 8000,W35,8000,2011627,201162700,7.62939E-05,21.35488892,21.35481262,3.133282603,1.745393048
W36 8000,W36,8000,2011568,201156800,0,21.35488892,21.35488892,3.074343099,1.852472127
W37 8000,W37,8000,2011505,201150500,0,24.84854126,24.84854126,2.712356334,1.845414071
W38 8000,W38,8000,2011373,201137300,0,13.24990845,13.24990845,1.710651061,1.439011964
W39 8000,W39,8000,2011306,201130600,0,10.99711609,10.99711609,2.394446599,1.567123144
W40 8000,W40,8000,2011412,201141200,0,57.87301636,57.87301636,3.154668037,1.84985962
W41 8000,W41,8000,2011334,201133400,0,57.87301636,57.87301636,3.138434377,1.796061211
W42 8000,W42,8000,2011361,201136100,0,15.89254761,15.89254761,2.730723571,1.572402918
W43 8000,W43,8000,2011174,201117400,0,12.37916565,12.37916565,1.876336616,1.413972673
W44 8000,W44,8000,2011204,201120400,0,39.50592041,39.50592041,3.157428013,1.658973538
W45 8000,W45,8000,2011236,201123600,0,39.50592041,39.50592041,3.266353197,1.676470811
W46 8000,W46,8000,2011117,201111700,0.000808716,49.29589844,49.29508972,3.295503598,1.842017345
W47 8000,W47,8000,2010983,201098300,0.000518799,55.77877808,55.77825928,3.242236242,1.817635598
W48 8000,W48,8000,2010925,201092500,0.004699707,24.69689941,24.69219971,2.3836242,1.549897316
W49 8000,W49,8000,2010975,201097500,0.019104004,55.77877808,55.75967407,3.474893654,1.676948877
W50 8000,W50,8000,2011056,201105600,0,55.77877808,55.77877808,3.31718698,1.753328366
W51 8000,W51,8000,2011120,201112000,0,55.77877808,55.77877808,3.420824182,1.787142861
W52 8000,W52,8000,2011189,201118900,0,41.66342163,41.66342163,3.08773179,1.877994628
W53 8000,W53,8000,2011202,201120200,0,41.46655273,41.46655273,3.259831612,1.848799536
W54 8000,W54,8000,2011292,201129200,0,58.89157104,58.89157104,3.159955232,2.006509575
W55 8000,W55,8000,2011636,201163600,0,29.82427979,29.82427979,3.206777211,1.996209158
W56 8000,W56,8000,2011535,201153500,0,42.83309937,42.83309937,3.455420145,1.994842726
W57 8000,W57,8000,2011517,201151700,0,27.94172668,27.94172668,3.545829743,2.170602189
W58 8000,W58,8000,2011473,201147300,0,43.52105713,43.52105713,3.314596434,2.180356263
W59 8000,W59,8000,2011618,201161800,0,42.83309937,42.83309937,3.581825218,2.102620912
W60 8000,W60,8000,2011785,201178500,0,38.44963074,38.44963074,2.72766165,2.117224048
W61 8000,W61,8000,2011858,201185800,0,34.20999146,34.20999146,2.600681261,2.009020915
W62 8000,W62,8000,2011869,201186900,0,46.90548706,46.90548706,3.358690544,2.467900095
W63 8000,W63,8000,2011897,201189700,0,58.93960571,58.93960571,3.626100231,2.593120599
W64 8000,W64,8000,2011771,201177100,0,46.90548706,46.90548706,3.237882551,2.585360789
W65 8000,W65,8000,2011704,201170400,0,38.44963074,38.44963074,3.33448896,2.281751272
W66 8000,W66,8000,2011666,201166600,0,114.6127777,114.6127777,3.243677206,2.25366118
WB_ E1 8000,WB_ E1,8000,2012105,201210500,0,43.17373657,43.17373657,3.740978232,2.366298516
WB_ E10 8000,WB_ E10,8000,2011649,201164900,0,42.83309937,42.83309937,3.819170556,2.161199005
WB_ E2 8000,WB_ E2,8000,2011812,201181200,0,46.90548706,46.90548706,3.038904364,2.467952934
WB_ E3 8000,WB_ E3,8000,2011074,201107400,0,19.45062256,19.45062256,1.845437035,1.298499829
WB_ E4 8000,WB_ E4,8000,2011934,201193400,0.000106812,151.3274078,151.327301,2.39568721,1.510828583
WB_ E5 8000,WB_ E5,8000,2012130,201213000,0,39.42156982,39.42156982,3.215107155,2.343752024
WB_ E6 8000,WB_ E6,8000,2011166,201116600,0,12.37916565,12.37916565,1.65838415,1.311508359
WB_ E7 8000,WB_ E7,8000,2012018,201201800,0,44.82791138,44.82791138,2.861488528,2.214194214
WB_ E8 8000,WB_ E8,8000,2011469,201146900,0,57.87301636,57.87301636,3.490132552,2.142849594
WB_ E9 8000,WB_ E9,8000,2011442,201144200,0,58.89157104,58.89157104,3.00043063,2.290933998
WB_ H1 8000,WB_ H1,8000,2011036,201103600,0,55.77877808,55.77877808,3.018622344,1.849628536
WB_ H10 8000,WB_ H10,8000,2011121,201112100,0.000808716,49.29589844,49.29508972,3.565280575,1.789352695
WB_ H2 8000,WB_ H2,8000,2012002,201200200,0.000106812,26.20523071,26.2051239,2.848061506,1.745620652
WB_ H3 8000,WB_ H3,8000,2011773,201177300,0,34.20999146,34.20999146,3.282400623,2.053276645
WB_ H4 8000,WB_ H4,8000,2011256,201125600,0,41.46655273,41.46655273,2.995048877,1.827547559
WB_ H5 8000,WB_ H5,8000,2011419,201141900,0,57.87301636,57.87301636,3.26806299,1.915819817
WB_ H6 8000,WB_ H6,8000,1061565,106156500,0,33.93460083,33.93460083,2.134658771,1.65963704
WB_ H7 8000,WB_ H7,8000,851037,85103700,0,18.52572632,18.52572632,2.306400666,1.599577225
WB_ H8 8000,WB_ H8,8000,2011390,201139000,0,58.89157104,58.89157104,3.074668905,2.13125008
WB_ H9 8000,WB_ H9,8000,2012026,201202600,0,39.42156982,39.42156982,3.394948584,2.216584012
WB_ S1 8000,WB_ S1,8000,995644,99564400,0,25.31025696,25.31025696,3.030748472,1.914005781
WB_ S10 8000,WB_ S10,8000,2011911,201191100,0,58.93960571,58.93960571,3.926046372,2.450339737
WB_ S11 8000,WB_ S11,8000,2011730,201173000,0,38.44963074,38.44963074,2.965215019,2.227846237
WB_ S12 8000,WB_ S12,8000,2011597,201159700,0,42.83309937,42.83309937,3.687696765,2.126805984
WB_ S13 8000,WB_ S13,8000,2011426,201142600,7.62939E-05,57.87301636,57.87294006,3.309133765,2.050639439
WB_ S14 8000,WB_ S14,8000,2011251,201125100,0,39.50592041,39.50592041,3.146843905,1.656712977
WB_ S15 8000,WB_ S15,8000,2011090,201109000,0.000808716,49.29589844,49.29508972,3.236852223,1.854522415
WB_ S16 8000,WB_ S16,8000,2012063,201206300,0,43.17373657,43.17373657,2.832517896,2.322514513
WB_ S17 8000,WB_ S17,8000,2011887,201188700,0,34.20999146,34.20999146,2.500714802,1.99794552
WB_ S18 8000,WB_ S18,8000,2011756,201175600,0,34.20999146,34.20999146,3.144990083,2.064306376
WB_ S19 8000,WB_ S19,8000,2011591,201159100,0,21.35488892,21.35488892,3.251542843,1.824947321
WB_ S2 8000,WB_ S2,8000,1740673,174067300,0,44.06253052,44.06253052,3.544251049,2.835268318
WB_ S20 8000,WB_ S20,8000,2011444,201144400,0,24.84854126,24.84854126,2.290336719,1.742037961
WB_ S21 8000,WB_ S21,8000,2011267,201126700,0,12.8759613,12.8759613,2.551373174,1.583467272
WB_ S22 8000,WB_ S22,8000,2011151,201115100,0,12.37916565,12.37916565,1.645237156,1.270568421
WB_ S23 8000,WB_ S23,8000,1563943,156394300,0,80.3848877,80.3848877,2.324089738,1.709485456
WB_ S24 8000,WB_ S24,8000,2012080,201208000,0,35.90823364,35.90823364,3.141997773,2.205981262
WB_ S25 8000,WB_ S25,8000,2011956,201195600,0,24.81521606,24.81521606,3.012891532,1.995508337
WB_ S26 8000,WB_ S26,8000,2011802,201180200,0,28.35929871,28.35929871,3.056937948,1.949368195
WB_ S27 8000,WB_ S27,8000,2011611,201161100,0,17.86663055,17.86663055,2.242208342,1.696241228
WB_ S28 8000,WB_ S28,8000,2012257,201225700,0,22.44308472,22.44308472,1.998131632,1.657343678
WB_ S29 8000,WB_ S29,8000,2012100,201210000,0,26.20523071,26.20523071,2.330069965,1.731994001
WB_ S3 8000,WB_ S3,8000,2011729,201172900,0,35.36520386,35.36520386,2.879329227,2.277733376
WB_ S4 8000,WB_ S4,8000,2011595,201159500,0,114.6127777,114.6127777,3.309234324,2.305101821
WB_ S5 8000,WB_ S5,8000,2011430,201143000,0,58.89157104,58.89157104,3.116164625,2.198611268
WB_ S6 8000,WB_ S6,8000,2011284,201128400,0,47.62490845,47.62490845,2.974751845,1.933552677
WB_ S7 8000,WB_ S7,8000,2011097,201109700,0,55.77877808,55.77877808,3.44462534,1.818840671
WB_ S8 8000,WB_ S8,8000,1854473,185447300,0,79.33703613,79.33703613,2.401159846,1.773651836
WB_ S9 8000,WB_ S9,8000,2012074,201207400,0,48.97619629,48.97619629,2.82948499,2.206047301
WB_ W1 8000,WB_ W1,8000,2007364,200736400,0,80.3848877,80.3848877,2.378754665,1.759928282
WB_ W10 8000,WB_ W10,8000,2011800,201180000,0,38.44963074,38.44963074,3.104981532,2.516648318
WB_ W2 8000,WB_ W2,8000,2012279,201227900,0,23.30554199,23.30554199,2.19680215,1.726788638
WB_ W3 8000,WB_ W3,8000,2012135,201213500,0,22.07466125,22.07466125,2.23618921,1.729607037
WB_ W4 8000,WB_ W4,8000,2012068,201206800,0,27.90631104,27.90631104,2.432067358,1.89608399
WB_ W5 8000,WB_ W5,8000,2011890,201189000,0,28.35929871,28.35929871,2.961685274,2.045829516
WB_ W6 8000,WB_ W6,8000,2011933,201193300,0.000106812,20.02059937,20.02049255,2.398724841,1.476293444
WB_ W7 8000,WB_ W7,8000,1908730,190873000,0,79.33703613,79.33703613,3.307146485,2.329777887
WB_ W8 8000,WB_ W8,8000,2011894,201189400,0,28.35929871,28.35929871,2.504410161,2.009021903
WB_ W9 8000,WB_ W9,8000,2011595,201159500,0,22.60935974,22.60935974,3.245739995,1.870685742
W01 8250,W01,8250,1252605,125260500,0,33.93460083,33.93460083,1.776180962,1.661982389
W02 8250,W02,8250,1790223,179022300,0,22.07466125,22.07466125,1.785446107,1.568067478
W03 8250,W03,8250,2136244,213624400,0,22.44308472,22.44308472,1.988081656,1.601858707
W04 8250,W04,8250,2129173,212917300,0,22.44308472,22.44308472,1.965904169,1.664011916
W05 8250,W05,8250,2087852,208785200,0,33.93460083,33.93460083,2.242404688,1.75385245
W06 8250,W06,8250,2139997,213999700,0,22.44308472,22.44308472,2.202543059,1.722284903
W07 8250,W07,8250,2139928,213992800,0,22.44308472,22.44308472,2.131009752,1.664551864
W08 8250,W08,8250,2139723,213972300,0,26.20523071,26.20523071,3.01708348,1.826133227
W09 8250,W09,8250,2139725,213972500,0,26.20523071,26.20523071,2.65992016,1.778500899
W10 8250,W10,8250,2139609,213960900,0.000106812,22.06221008,22.06210327,3.208595326,1.79635356
W11 8250,W11,8250,2129641,212964100,0,80.3848877,80.3848877,2.387251655,1.786400027
W12 8250,W12,8250,2107322,210732200,0,80.3848877,80.3848877,2.775471086,2.142016732
W13 8250,W13,8250,2139814,213981400,0,27.0496521,27.0496521,2.526698513,1.86972985
W14 8250,W14,8250,2139756,213975600,0,27.0496521,27.0496521,2.754672745,1.901134752
W15 8250,W15,8250,2139708,213970800,0,25.40664673,25.40664673,3.167905636,1.939540691
W16 8250,W16,8250,802955,80295500,0,18.63026428,18.63026428,2.286116247,1.551884607
W17 8250,W17,8250,1432180,143218000,0,18.63026428,18.63026428,2.242529936,1.40201098
W18 8250,W18,8250,1911804,191180400,0,18.52572632,18.52572632,2.223722761,1.497435298
W19 8250,W19,8250,1983851,198385100,0,79.33703613,79.33703613,2.587956659,2.006595446
W20 8250,W20,8250,2094767,209476700,0,79.33703613,79.33703613,2.34678935,1.7393206
W21 8250,W21,8250,1752563,175256300,0,19.76654053,19.76654053,2.029156117,1.389328401
W22 8250,W22,8250,2139828,213982800,0,79.33703613,79.33703613,2.909536376,2.371164174
W23 8250,W23,8250,2139816,213981600,0,25.10891724,25.10891724,2.352496914,1.742652452
W24 8250,W24,8250,2029429,202942900,0,43.17373657,43.17373657,2.576835496,2.139220339
W25 8250,W25,8250,2139775,213977500,0,43.17373657,43.17373657,2.568225643,2.079137402
W26 8250,W26,8250,2139698,213969800,0,44.82791138,44.82791138,3.099299778,2.225910508
W27 8250,W27,8250,2139705,213970500,0,44.82791138,44.82791138,2.717342092,2.195641464
